date,close,high,low,open
2020-05-04 14:00:00+00:00,258.51,258.72,257.21,257.21
2020-05-04 14:10:00+00:00,258.61,258.61,258.31,258.51
2020-05-04 14:20:00+00:00,258.61,258.61,258.61,258.61
2020-05-04 14:30:00+00:00,258.21,258.31,258.21,258.31
2020-05-04 14:40:00+00:00,258.22,258.22,258.22,258.22
2020-05-04 14:50:00+00:00,258.25,258.25,258.22,258.22
2020-05-04 15:00:00+00:00,258.25,258.25,258.25,258.25
2020-05-04 15:10:00+00:00,258.25,258.25,258.25,258.25
2020-05-04 15:20:00+00:00,258.62,258.62,258.62,258.62
2020-05-04 15:30:00+00:00,258.14,258.27,258.14,258.27
2020-05-04 15:40:00+00:00,258.945,259.0,258.885,258.885
2020-05-04 15:50:00+00:00,258.98,258.98,258.945,258.945
2020-05-04 16:00:00+00:00,258.98,258.98,258.98,258.98
2020-05-04 16:10:00+00:00,258.98,258.98,258.98,258.98
2020-05-04 16:20:00+00:00,258.67,258.68,258.65,258.68
2020-05-04 16:30:00+00:00,258.58,259.03,258.58,258.67
2020-05-04 16:40:00+00:00,258.45,258.58,258.3,258.58
2020-05-04 16:50:00+00:00,258.32,258.45,258.29,258.45
2020-05-04 17:00:00+00:00,258.425,258.44,258.32,258.32
2020-05-04 17:10:00+00:00,258.08,258.425,258.08,258.425
2020-05-04 17:20:00+00:00,257.92,258.08,257.92,258.08
2020-05-04 17:30:00+00:00,258.23,258.24,257.92,257.92
2020-05-04 17:40:00+00:00,258.14,258.14,258.14,258.14
2020-05-04 17:50:00+00:00,258.14,258.14,258.14,258.14
2020-05-04 18:00:00+00:00,258.56,258.56,258.14,258.14
2020-05-04 18:10:00+00:00,258.9,258.9,258.56,258.56
2020-05-04 18:20:00+00:00,258.645,258.82,258.64,258.82
2020-05-04 18:30:00+00:00,258.595,258.945,258.595,258.645
2020-05-04 18:40:00+00:00,258.68,258.68,258.55,258.595
2020-05-04 18:50:00+00:00,259.65,259.65,258.68,258.68
2020-05-04 19:00:00+00:00,259.55,259.65,259.55,259.65
2020-05-04 19:10:00+00:00,260.18,260.18,259.86,259.86
2020-05-04 19:20:00+00:00,260.21,260.21,260.21,260.21
2020-05-04 19:30:00+00:00,260.51,260.84,260.26,260.26
2020-05-04 19:40:00+00:00,260.64,260.8,260.51,260.51
2020-05-04 19:50:00+00:00,260.59,260.65,260.21,260.65
2020-05-04 20:00:00+00:00,260.59,260.59,260.59,260.59
2020-05-05 13:30:00+00:00,263.92,263.96,263.4,263.4
2020-05-05 13:40:00+00:00,263.92,263.92,263.92,263.92
2020-05-05 13:50:00+00:00,264.78,264.79,263.92,263.92
2020-05-05 14:00:00+00:00,264.895,265.1,264.84,264.84
2020-05-05 14:10:00+00:00,264.895,264.895,264.895,264.895
2020-05-05 14:20:00+00:00,264.27,264.895,264.27,264.895
2020-05-05 14:30:00+00:00,264.27,264.27,264.27,264.27
2020-05-05 14:40:00+00:00,264.53,264.57,264.53,264.57
2020-05-05 14:50:00+00:00,264.53,264.53,264.53,264.53
2020-05-05 15:00:00+00:00,264.805,264.805,264.53,264.53
2020-05-05 15:10:00+00:00,264.805,264.805,264.805,264.805
2020-05-05 15:20:00+00:00,265.2,265.2,264.805,264.805
2020-05-05 15:30:00+00:00,265.2,265.28,265.2,265.25
2020-05-05 15:40:00+00:00,265.2,265.2,265.2,265.2
2020-05-05 15:50:00+00:00,265.32,265.32,265.2,265.2
2020-05-05 16:00:00+00:00,265.32,265.32,265.32,265.32
2020-05-05 16:10:00+00:00,265.71,265.76,265.32,265.32
2020-05-05 16:20:00+00:00,265.39,265.71,265.39,265.71
2020-05-05 16:30:00+00:00,265.26,265.39,265.26,265.39
2020-05-05 16:40:00+00:00,265.205,265.26,265.205,265.26
2020-05-05 16:50:00+00:00,265.22,265.25,265.175,265.205
2020-05-05 17:00:00+00:00,264.83,265.22,264.83,265.22
2020-05-05 17:10:00+00:00,264.83,264.83,264.83,264.83
2020-05-05 17:20:00+00:00,264.83,264.83,264.83,264.83
2020-05-05 17:30:00+00:00,264.83,264.83,264.83,264.83
2020-05-05 17:40:00+00:00,264.83,264.83,264.83,264.83
2020-05-05 17:50:00+00:00,264.83,264.83,264.83,264.83
2020-05-05 18:00:00+00:00,265.3,265.3,264.83,264.83
2020-05-05 18:10:00+00:00,265.6,265.6,265.3,265.3
2020-05-05 18:20:00+00:00,265.55,265.6,265.55,265.6
2020-05-05 18:30:00+00:00,265.56,265.56,265.56,265.56
2020-05-05 18:40:00+00:00,265.2,265.56,265.2,265.56
2020-05-05 18:50:00+00:00,265.2,265.2,265.2,265.2
2020-05-05 19:00:00+00:00,265.2,265.2,265.2,265.2
2020-05-05 19:10:00+00:00,264.625,265.65,264.62,265.2
2020-05-05 19:20:00+00:00,264.625,264.625,264.625,264.625
2020-05-05 19:30:00+00:00,263.55,264.625,263.55,264.625
2020-05-05 19:40:00+00:00,263.17,263.17,262.85,262.89
2020-05-05 19:50:00+00:00,263.35,263.8,263.095,263.44
2020-05-05 20:00:00+00:00,263.35,263.35,263.35,263.35
2020-05-06 13:30:00+00:00,264.79,264.86,264.5,264.72
2020-05-06 13:40:00+00:00,264.79,264.79,264.79,264.79
2020-05-06 13:50:00+00:00,264.79,264.79,264.79,264.79
2020-05-06 14:00:00+00:00,264.79,264.79,264.79,264.79
2020-05-06 14:10:00+00:00,262.37,264.79,262.37,264.79
2020-05-06 14:20:00+00:00,263.16,263.16,262.37,262.37
2020-05-06 14:30:00+00:00,263.16,263.16,263.16,263.16
2020-05-06 14:40:00+00:00,264.19,264.19,263.16,263.16
2020-05-06 14:50:00+00:00,264.19,264.19,264.19,264.19
2020-05-06 15:00:00+00:00,263.71,264.19,263.71,264.19
2020-05-06 15:10:00+00:00,263.71,263.71,263.71,263.71
2020-05-06 15:20:00+00:00,263.71,263.71,263.71,263.71
2020-05-06 15:30:00+00:00,263.19,263.235,263.19,263.21
2020-05-06 15:40:00+00:00,263.24,263.24,263.19,263.19
2020-05-06 15:50:00+00:00,262.61,263.24,262.61,263.24
2020-05-06 16:00:00+00:00,262.61,262.61,262.61,262.61
2020-05-06 16:10:00+00:00,262.61,262.61,262.61,262.61
2020-05-06 16:20:00+00:00,262.61,262.61,262.61,262.61
2020-05-06 16:30:00+00:00,262.61,262.61,262.61,262.61
2020-05-06 16:40:00+00:00,262.61,262.61,262.61,262.61
2020-05-06 16:50:00+00:00,263.65,263.65,262.61,262.61
2020-05-06 17:00:00+00:00,263.65,263.65,263.65,263.65
2020-05-06 17:10:00+00:00,263.65,263.65,263.65,263.65
2020-05-06 17:20:00+00:00,263.65,263.65,263.65,263.65
2020-05-06 17:30:00+00:00,263.65,263.65,263.65,263.65
2020-05-06 17:40:00+00:00,263.65,263.65,263.65,263.65
2020-05-06 17:50:00+00:00,263.825,263.825,263.825,263.825
2020-05-06 18:00:00+00:00,263.74,263.74,263.74,263.74
2020-05-06 18:10:00+00:00,263.1,263.33,262.98,263.33
2020-05-06 18:20:00+00:00,263.25,263.39,263.1,263.1
2020-05-06 18:30:00+00:00,263.25,263.25,263.25,263.25
2020-05-06 18:40:00+00:00,263.25,263.25,263.25,263.25
2020-05-06 18:50:00+00:00,263.25,263.25,263.25,263.25
2020-05-06 19:00:00+00:00,263.25,263.25,263.25,263.25
2020-05-06 19:10:00+00:00,263.25,263.25,263.25,263.25
2020-05-06 19:20:00+00:00,262.99,263.25,262.99,263.25
2020-05-06 19:30:00+00:00,262.03,262.99,261.825,262.99
2020-05-06 19:40:00+00:00,261.57,261.915,261.57,261.915
2020-05-06 19:50:00+00:00,261.52,261.6,261.36,261.36
2020-05-06 20:00:00+00:00,261.52,261.52,261.52,261.52
2020-05-07 13:30:00+00:00,264.83,264.97,261.52,261.52
2020-05-07 13:40:00+00:00,264.98,265.25,264.83,264.83
2020-05-07 13:50:00+00:00,265.21,265.21,264.98,264.98
2020-05-07 14:00:00+00:00,264.63,265.21,264.63,265.21
2020-05-07 14:10:00+00:00,264.32,264.63,264.05,264.63
2020-05-07 14:20:00+00:00,264.75,264.75,264.32,264.32
2020-05-07 14:30:00+00:00,264.75,264.75,264.75,264.75
2020-05-07 14:40:00+00:00,264.55,265.06,264.55,264.75
2020-05-07 14:50:00+00:00,264.25,264.55,264.13,264.55
2020-05-07 15:00:00+00:00,264.59,264.59,264.25,264.25
2020-05-07 15:10:00+00:00,264.86,264.86,264.86,264.86
2020-05-07 15:20:00+00:00,265.165,265.165,264.86,264.86
2020-05-07 15:30:00+00:00,265.165,265.165,265.165,265.165
2020-05-07 15:40:00+00:00,265.165,265.165,265.165,265.165
2020-05-07 15:50:00+00:00,265.165,265.165,265.165,265.165
2020-05-07 16:00:00+00:00,266.29,266.29,265.165,265.165
2020-05-07 16:10:00+00:00,265.76,266.29,265.76,266.29
2020-05-07 16:20:00+00:00,265.76,265.76,265.76,265.76
2020-05-07 16:30:00+00:00,265.76,265.76,265.76,265.76
2020-05-07 16:40:00+00:00,265.76,265.76,265.76,265.76
2020-05-07 16:50:00+00:00,265.64,265.76,265.64,265.76
2020-05-07 17:00:00+00:00,265.96,265.96,265.64,265.64
2020-05-07 17:10:00+00:00,265.96,265.96,265.96,265.96
2020-05-07 17:20:00+00:00,265.63,265.96,265.63,265.96
2020-05-07 17:30:00+00:00,265.62,265.62,265.56,265.56
2020-05-07 17:40:00+00:00,265.615,265.62,265.615,265.62
2020-05-07 17:50:00+00:00,265.67,265.67,265.67,265.67
2020-05-07 18:00:00+00:00,265.67,265.67,265.67,265.67
2020-05-07 18:10:00+00:00,265.33,265.67,265.33,265.67
2020-05-07 18:20:00+00:00,264.91,265.33,264.78,265.33
2020-05-07 18:30:00+00:00,265.04,265.04,265.04,265.04
2020-05-07 18:40:00+00:00,265.04,265.04,265.04,265.04
2020-05-07 18:50:00+00:00,264.58,265.04,264.58,265.04
2020-05-07 19:00:00+00:00,264.51,264.51,264.34,264.5
2020-05-07 19:10:00+00:00,264.95,264.95,264.51,264.51
2020-05-07 19:20:00+00:00,264.5,264.95,264.5,264.95
2020-05-07 19:30:00+00:00,264.28,264.5,264.28,264.5
2020-05-07 19:40:00+00:00,264.0,264.28,264.0,264.28
2020-05-07 19:50:00+00:00,264.27,264.46,263.96,263.96
2020-05-07 20:00:00+00:00,264.27,264.27,264.27,264.27
2020-05-08 13:30:00+00:00,267.0,267.535,267.0,267.535
2020-05-08 13:40:00+00:00,267.185,267.185,266.94,267.0
2020-05-08 13:50:00+00:00,267.185,267.185,267.185,267.185
2020-05-08 14:00:00+00:00,267.185,267.185,267.185,267.185
2020-05-08 14:10:00+00:00,267.9,267.9,267.185,267.185
2020-05-08 14:20:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 14:30:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 14:40:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 14:50:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 15:00:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 15:10:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 15:20:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 15:30:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 15:40:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 15:50:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 16:00:00+00:00,267.81,267.81,267.81,267.81
2020-05-08 16:10:00+00:00,268.16,268.185,267.81,267.81
2020-05-08 16:20:00+00:00,268.16,268.16,268.16,268.16
2020-05-08 16:30:00+00:00,268.13,268.16,268.13,268.16
2020-05-08 16:40:00+00:00,268.29,268.29,268.13,268.13
2020-05-08 16:50:00+00:00,268.29,268.29,268.29,268.29
2020-05-08 17:00:00+00:00,268.29,268.29,268.29,268.29
2020-05-08 17:10:00+00:00,268.29,268.29,268.29,268.29
2020-05-08 17:20:00+00:00,268.29,268.29,268.29,268.29
2020-05-08 17:30:00+00:00,267.975,268.29,267.975,268.29
2020-05-08 17:40:00+00:00,267.975,267.975,267.975,267.975
2020-05-08 17:50:00+00:00,267.975,267.975,267.975,267.975
2020-05-08 18:00:00+00:00,267.975,267.975,267.975,267.975
2020-05-08 18:10:00+00:00,267.975,267.975,267.975,267.975
2020-05-08 18:20:00+00:00,267.975,267.975,267.975,267.975
2020-05-08 18:30:00+00:00,267.975,267.975,267.975,267.975
2020-05-08 18:40:00+00:00,267.98,267.98,267.975,267.975
2020-05-08 18:50:00+00:00,268.04,268.04,267.98,267.98
2020-05-08 19:00:00+00:00,268.04,268.04,268.04,268.04
2020-05-08 19:10:00+00:00,268.13,268.13,268.04,268.04
2020-05-08 19:20:00+00:00,268.13,268.13,268.13,268.13
2020-05-08 19:30:00+00:00,268.57,268.58,268.13,268.13
2020-05-08 19:40:00+00:00,268.9,268.94,268.57,268.57
2020-05-08 19:50:00+00:00,268.81,268.84,268.61,268.84
2020-05-08 20:00:00+00:00,268.81,268.81,268.81,268.81
2020-05-11 13:30:00+00:00,266.56,266.81,266.56,266.81
2020-05-11 13:40:00+00:00,266.56,266.56,266.56,266.56
2020-05-11 13:50:00+00:00,267.34,267.34,266.56,266.56
2020-05-11 14:00:00+00:00,267.43,267.43,267.1,267.34
2020-05-11 14:10:00+00:00,267.43,267.43,267.43,267.43
2020-05-11 14:20:00+00:00,267.32,267.43,267.32,267.43
2020-05-11 14:30:00+00:00,267.32,267.32,267.32,267.32
2020-05-11 14:40:00+00:00,267.58,267.58,267.32,267.32
2020-05-11 14:50:00+00:00,267.58,267.58,267.58,267.58
2020-05-11 15:00:00+00:00,267.63,267.63,267.58,267.58
2020-05-11 15:10:00+00:00,267.66,267.66,267.63,267.63
2020-05-11 15:20:00+00:00,268.08,268.08,267.66,267.66
2020-05-11 15:30:00+00:00,268.205,268.205,268.08,268.08
2020-05-11 15:40:00+00:00,268.24,268.24,268.16,268.205
2020-05-11 15:50:00+00:00,268.24,268.24,268.24,268.24
2020-05-11 16:00:00+00:00,268.165,268.24,268.165,268.24
2020-05-11 16:10:00+00:00,268.54,268.54,268.165,268.165
2020-05-11 16:20:00+00:00,268.96,268.96,268.54,268.54
2020-05-11 16:30:00+00:00,268.96,268.96,268.96,268.96
2020-05-11 16:40:00+00:00,269.16,269.28,268.96,268.96
2020-05-11 16:50:00+00:00,269.16,269.16,269.16,269.16
2020-05-11 17:00:00+00:00,269.16,269.16,269.16,269.16
2020-05-11 17:10:00+00:00,269.705,269.705,269.16,269.16
2020-05-11 17:20:00+00:00,270.0,270.0,269.835,269.84
2020-05-11 17:30:00+00:00,270.0,270.0,270.0,270.0
2020-05-11 17:40:00+00:00,269.76,270.0,269.76,270.0
2020-05-11 17:50:00+00:00,269.71,269.76,269.71,269.76
2020-05-11 18:00:00+00:00,269.25,269.71,269.25,269.71
2020-05-11 18:10:00+00:00,269.25,269.25,269.25,269.25
2020-05-11 18:20:00+00:00,269.335,269.335,269.3,269.3
2020-05-11 18:30:00+00:00,269.335,269.335,269.335,269.335
2020-05-11 18:40:00+00:00,269.335,269.335,269.335,269.335
2020-05-11 18:50:00+00:00,269.335,269.335,269.335,269.335
2020-05-11 19:00:00+00:00,270.11,270.11,269.335,269.335
2020-05-11 19:10:00+00:00,270.04,270.11,269.865,270.11
2020-05-11 19:20:00+00:00,269.83,270.04,269.68,270.04
2020-05-11 19:30:00+00:00,269.83,269.83,269.83,269.83
2020-05-11 19:40:00+00:00,269.56,269.83,269.46,269.83
2020-05-11 19:50:00+00:00,269.1,269.5,269.1,269.38
2020-05-11 20:00:00+00:00,269.1,269.1,269.1,269.1
2020-05-12 13:30:00+00:00,269.81,270.32,269.81,270.02
2020-05-12 13:40:00+00:00,268.6,269.81,268.6,269.81
2020-05-12 13:50:00+00:00,268.595,268.615,267.99,268.6
2020-05-12 14:00:00+00:00,268.35,268.725,268.35,268.725
2020-05-12 14:10:00+00:00,268.67,268.67,268.34,268.35
2020-05-12 14:20:00+00:00,268.35,268.67,268.34,268.67
2020-05-12 14:30:00+00:00,268.77,268.87,268.24,268.26
2020-05-12 14:40:00+00:00,268.26,268.77,268.26,268.77
2020-05-12 14:50:00+00:00,268.99,268.99,268.2,268.22
2020-05-12 15:00:00+00:00,268.99,268.99,268.99,268.99
2020-05-12 15:10:00+00:00,269.07,269.16,268.98,268.99
2020-05-12 15:20:00+00:00,269.27,269.295,269.05,269.08
2020-05-12 15:30:00+00:00,268.75,269.27,268.75,269.27
2020-05-12 15:40:00+00:00,268.75,268.75,268.75,268.75
2020-05-12 15:50:00+00:00,268.75,268.75,268.75,268.75
2020-05-12 16:00:00+00:00,268.89,268.89,268.75,268.75
2020-05-12 16:10:00+00:00,268.89,268.89,268.89,268.89
2020-05-12 16:20:00+00:00,268.79,268.89,268.71,268.89
2020-05-12 16:30:00+00:00,268.76,268.79,268.76,268.79
2020-05-12 16:40:00+00:00,268.76,268.76,268.76,268.76
2020-05-12 16:50:00+00:00,268.76,268.76,268.76,268.76
2020-05-12 17:00:00+00:00,268.76,268.76,268.76,268.76
2020-05-12 17:10:00+00:00,268.76,268.76,268.76,268.76
2020-05-12 17:20:00+00:00,267.12,268.76,267.12,268.76
2020-05-12 17:30:00+00:00,267.45,267.45,267.12,267.12
2020-05-12 17:40:00+00:00,267.68,267.68,267.45,267.45
2020-05-12 17:50:00+00:00,267.76,267.76,267.68,267.68
2020-05-12 18:00:00+00:00,267.56,267.76,267.56,267.76
2020-05-12 18:10:00+00:00,267.56,267.56,267.56,267.56
2020-05-12 18:20:00+00:00,267.34,267.56,267.34,267.56
2020-05-12 18:30:00+00:00,267.19,267.34,267.19,267.34
2020-05-12 18:40:00+00:00,267.19,267.19,267.19,267.19
2020-05-12 18:50:00+00:00,267.575,267.59,267.19,267.19
2020-05-12 19:00:00+00:00,267.4,267.45,267.4,267.45
2020-05-12 19:10:00+00:00,267.06,267.4,267.06,267.4
2020-05-12 19:20:00+00:00,266.38,267.06,266.26,267.06
2020-05-12 19:30:00+00:00,265.68,266.38,265.68,266.38
2020-05-12 19:40:00+00:00,264.43,265.68,264.43,265.68
2020-05-12 19:50:00+00:00,263.35,264.24,263.35,264.15
2020-05-12 20:00:00+00:00,263.35,263.35,263.35,263.35
2020-05-13 13:30:00+00:00,261.03,262.91,260.65,262.91
2020-05-13 13:40:00+00:00,261.03,261.03,261.03,261.03
2020-05-13 13:50:00+00:00,261.03,261.03,261.03,261.03
2020-05-13 14:00:00+00:00,262.68,262.68,261.03,261.03
2020-05-13 14:10:00+00:00,262.6,262.68,262.56,262.68
2020-05-13 14:20:00+00:00,262.6,262.6,262.6,262.6
2020-05-13 14:30:00+00:00,263.21,263.75,262.6,262.6
2020-05-13 14:40:00+00:00,263.21,263.21,263.21,263.21
2020-05-13 14:50:00+00:00,263.21,263.21,263.21,263.21
2020-05-13 15:00:00+00:00,261.945,263.21,261.945,263.21
2020-05-13 15:10:00+00:00,261.64,261.945,261.64,261.945
2020-05-13 15:20:00+00:00,261.64,261.64,261.64,261.64
2020-05-13 15:30:00+00:00,260.0,260.87,260.0,260.87
2020-05-13 15:40:00+00:00,259.955,260.19,259.955,260.0
2020-05-13 15:50:00+00:00,258.87,259.02,258.87,259.02
2020-05-13 16:00:00+00:00,257.8,258.89,257.8,258.87
2020-05-13 16:10:00+00:00,257.85,257.85,257.8,257.8
2020-05-13 16:20:00+00:00,258.285,258.285,257.85,257.85
2020-05-13 16:30:00+00:00,258.285,258.285,258.285,258.285
2020-05-13 16:40:00+00:00,258.285,258.285,258.285,258.285
2020-05-13 16:50:00+00:00,258.92,258.92,258.285,258.285
2020-05-13 17:00:00+00:00,257.85,258.92,257.81,258.92
2020-05-13 17:10:00+00:00,258.61,258.61,258.1,258.1
2020-05-13 17:20:00+00:00,258.57,258.61,258.56,258.61
2020-05-13 17:30:00+00:00,258.37,258.57,258.23,258.57
2020-05-13 17:40:00+00:00,258.5,258.5,258.37,258.37
2020-05-13 17:50:00+00:00,258.5,258.5,258.5,258.5
2020-05-13 18:00:00+00:00,258.04,258.04,257.87,257.945
2020-05-13 18:10:00+00:00,258.385,258.385,258.04,258.04
2020-05-13 18:20:00+00:00,258.385,258.385,258.385,258.385
2020-05-13 18:30:00+00:00,258.385,258.385,258.385,258.385
2020-05-13 18:40:00+00:00,258.385,258.385,258.385,258.385
2020-05-13 18:50:00+00:00,257.18,258.385,257.18,258.385
2020-05-13 19:00:00+00:00,258.33,258.34,257.18,257.18
2020-05-13 19:10:00+00:00,257.25,258.33,257.25,258.33
2020-05-13 19:20:00+00:00,256.92,257.25,256.92,257.25
2020-05-13 19:30:00+00:00,257.48,257.48,256.92,256.92
2020-05-13 19:40:00+00:00,258.34,258.435,257.44,257.48
2020-05-13 19:50:00+00:00,258.96,259.17,258.27,258.27
2020-05-13 20:00:00+00:00,258.96,258.96,258.96,258.96
2020-05-14 13:30:00+00:00,256.28,256.28,256.21,256.26
2020-05-14 13:40:00+00:00,255.72,256.28,255.63,256.28
2020-05-14 13:50:00+00:00,254.36,255.41,254.31,255.41
2020-05-14 14:00:00+00:00,254.68,254.68,254.06,254.36
2020-05-14 14:10:00+00:00,254.68,254.68,254.68,254.68
2020-05-14 14:20:00+00:00,255.31,255.31,254.68,254.68
2020-05-14 14:30:00+00:00,255.29,255.31,255.29,255.31
2020-05-14 14:40:00+00:00,255.29,255.29,255.29,255.29
2020-05-14 14:50:00+00:00,257.76,257.76,255.29,255.29
2020-05-14 15:00:00+00:00,257.76,257.76,257.76,257.76
2020-05-14 15:10:00+00:00,258.05,258.05,257.76,257.76
2020-05-14 15:20:00+00:00,257.145,258.05,257.145,258.05
2020-05-14 15:30:00+00:00,257.96,257.96,257.145,257.145
2020-05-14 15:40:00+00:00,257.08,257.96,256.79,257.96
2020-05-14 15:50:00+00:00,257.08,257.08,257.08,257.08
2020-05-14 16:00:00+00:00,257.16,257.16,256.76,257.08
2020-05-14 16:10:00+00:00,257.4,257.4,257.16,257.16
2020-05-14 16:20:00+00:00,257.4,257.4,257.4,257.4
2020-05-14 16:30:00+00:00,257.4,257.4,257.4,257.4
2020-05-14 16:40:00+00:00,257.4,257.4,257.4,257.4
2020-05-14 16:50:00+00:00,257.4,257.4,257.4,257.4
2020-05-14 17:00:00+00:00,259.14,259.2,257.4,257.4
2020-05-14 17:10:00+00:00,259.19,259.46,259.19,259.32
2020-05-14 17:20:00+00:00,259.76,259.76,259.72,259.72
2020-05-14 17:30:00+00:00,260.55,260.55,259.76,259.76
2020-05-14 17:40:00+00:00,259.82,260.55,259.82,260.55
2020-05-14 17:50:00+00:00,259.82,259.82,259.82,259.82
2020-05-14 18:00:00+00:00,258.76,259.82,258.75,259.82
2020-05-14 18:10:00+00:00,258.76,258.76,258.76,258.76
2020-05-14 18:20:00+00:00,258.76,258.76,258.76,258.76
2020-05-14 18:30:00+00:00,258.76,258.76,258.76,258.76
2020-05-14 18:40:00+00:00,258.76,258.76,258.76,258.76
2020-05-14 18:50:00+00:00,258.96,258.96,258.76,258.76
2020-05-14 19:00:00+00:00,260.16,260.29,258.96,258.96
2020-05-14 19:10:00+00:00,259.99,260.16,259.99,260.16
2020-05-14 19:20:00+00:00,260.66,260.66,259.99,259.99
2020-05-14 19:30:00+00:00,260.66,260.66,260.66,260.66
2020-05-14 19:40:00+00:00,261.0,261.0,260.66,260.66
2020-05-14 19:50:00+00:00,261.44,261.62,261.12,261.12
2020-05-14 20:00:00+00:00,261.44,261.44,261.44,261.44
2020-05-15 13:30:00+00:00,259.58,259.885,258.9,259.495
2020-05-15 13:40:00+00:00,260.57,260.67,259.58,259.58
2020-05-15 13:50:00+00:00,260.57,260.57,260.57,260.57
2020-05-15 14:00:00+00:00,260.57,260.57,260.57,260.57
2020-05-15 14:10:00+00:00,261.74,261.79,260.57,260.57
2020-05-15 14:20:00+00:00,261.0,261.74,261.0,261.74
2020-05-15 14:30:00+00:00,260.95,261.0,260.54,261.0
2020-05-15 14:40:00+00:00,260.95,260.95,260.95,260.95
2020-05-15 14:50:00+00:00,260.95,260.95,260.95,260.95
2020-05-15 15:00:00+00:00,259.25,259.72,259.25,259.72
2020-05-15 15:10:00+00:00,259.69,259.69,259.25,259.25
2020-05-15 15:20:00+00:00,260.05,260.07,259.81,259.9
2020-05-15 15:30:00+00:00,260.05,260.05,260.05,260.05
2020-05-15 15:40:00+00:00,259.91,260.05,259.45,260.05
2020-05-15 15:50:00+00:00,260.23,260.23,259.91,259.91
2020-05-15 16:00:00+00:00,260.805,260.805,260.4,260.4
2020-05-15 16:10:00+00:00,260.695,260.805,260.695,260.805
2020-05-15 16:20:00+00:00,261.05,261.05,260.695,260.695
2020-05-15 16:30:00+00:00,261.38,261.38,261.05,261.05
2020-05-15 16:40:00+00:00,260.98,261.38,260.86,261.38
2020-05-15 16:50:00+00:00,260.83,261.07,260.83,260.98
2020-05-15 17:00:00+00:00,261.38,261.38,261.095,261.12
2020-05-15 17:10:00+00:00,261.38,261.38,261.38,261.38
