date,close,high,low,open
2020-05-01 18:40:00+00:00,23.85,23.85,23.8,23.8
2020-05-01 18:50:00+00:00,24.02,24.02,23.88,23.88
2020-05-01 19:00:00+00:00,23.935,23.975,23.8,23.975
2020-05-01 19:10:00+00:00,24.155,24.165,23.96,23.96
2020-05-01 19:20:00+00:00,24.165,24.165,24.155,24.155
2020-05-01 19:30:00+00:00,24.3,24.39,24.21,24.235
2020-05-01 19:40:00+00:00,24.175,24.285,24.15,24.285
2020-05-01 19:50:00+00:00,24.035,24.185,24.03,24.185
2020-05-01 20:00:00+00:00,24.035,24.035,24.035,24.035
2020-05-04 13:30:00+00:00,23.07,24.035,23.07,24.035
2020-05-04 13:40:00+00:00,22.99,23.09,22.99,23.07
2020-05-04 13:50:00+00:00,23.17,23.17,22.99,22.99
2020-05-04 14:00:00+00:00,23.28,23.28,23.17,23.17
2020-05-04 14:10:00+00:00,23.565,23.615,23.28,23.28
2020-05-04 14:20:00+00:00,23.2,23.575,23.2,23.505
2020-05-04 14:30:00+00:00,23.16,23.2,23.135,23.2
2020-05-04 14:40:00+00:00,23.67,23.745,23.275,23.275
2020-05-04 14:50:00+00:00,23.4,23.625,23.4,23.625
2020-05-04 15:00:00+00:00,23.45,23.49,23.385,23.385
2020-05-04 15:10:00+00:00,23.61,23.61,23.525,23.53
2020-05-04 15:20:00+00:00,23.51,23.585,23.46,23.585
2020-05-04 15:30:00+00:00,23.65,23.65,23.485,23.51
2020-05-04 15:40:00+00:00,23.585,23.65,23.485,23.65
2020-05-04 15:50:00+00:00,23.51,23.65,23.49,23.62
2020-05-04 16:00:00+00:00,23.6,23.6,23.535,23.535
2020-05-04 16:10:00+00:00,23.635,23.635,23.58,23.63
2020-05-04 16:20:00+00:00,23.79,23.79,23.595,23.62
2020-05-04 16:30:00+00:00,23.77,23.785,23.77,23.785
2020-05-04 16:40:00+00:00,23.66,23.82,23.66,23.79
2020-05-04 16:50:00+00:00,23.585,23.65,23.585,23.645
2020-05-04 17:00:00+00:00,23.74,23.74,23.67,23.67
2020-05-04 17:10:00+00:00,23.53,23.74,23.53,23.74
2020-05-04 17:20:00+00:00,23.555,23.555,23.43,23.49
2020-05-04 17:30:00+00:00,23.555,23.555,23.555,23.555
2020-05-04 17:40:00+00:00,23.61,23.63,23.555,23.555
2020-05-04 17:50:00+00:00,23.605,23.63,23.58,23.61
2020-05-04 18:00:00+00:00,23.575,23.63,23.565,23.565
2020-05-04 18:10:00+00:00,23.71,23.71,23.6,23.6
2020-05-04 18:20:00+00:00,23.685,23.71,23.685,23.71
2020-05-04 18:30:00+00:00,23.625,23.71,23.625,23.685
2020-05-04 18:40:00+00:00,23.735,23.735,23.61,23.625
2020-05-04 18:50:00+00:00,23.77,23.79,23.7,23.78
2020-05-04 19:00:00+00:00,23.88,23.88,23.77,23.77
2020-05-04 19:10:00+00:00,23.895,23.93,23.875,23.89
2020-05-04 19:20:00+00:00,23.865,23.945,23.835,23.895
2020-05-04 19:30:00+00:00,24.025,24.04,23.875,23.88
2020-05-04 19:40:00+00:00,24.05,24.06,24.01,24.03
2020-05-04 19:50:00+00:00,23.85,24.03,23.79,24.03
2020-05-04 20:00:00+00:00,23.85,23.85,23.85,23.85
2020-05-05 13:30:00+00:00,23.22,23.22,21.6,21.6
2020-05-05 13:40:00+00:00,24.705,25.07,23.725,23.95
2020-05-05 13:50:00+00:00,24.81,24.9,24.25,24.25
2020-05-05 14:00:00+00:00,24.51,24.85,24.36,24.71
2020-05-05 14:10:00+00:00,24.435,24.58,24.36,24.51
2020-05-05 14:20:00+00:00,24.185,24.46,24.115,24.41
2020-05-05 14:30:00+00:00,24.315,24.43,24.1,24.17
2020-05-05 14:40:00+00:00,24.22,24.315,24.04,24.315
2020-05-05 14:50:00+00:00,24.02,24.2,23.955,24.165
2020-05-05 15:00:00+00:00,24.04,24.08,23.975,24.02
2020-05-05 15:10:00+00:00,24.46,24.46,24.125,24.125
2020-05-05 15:20:00+00:00,24.625,24.67,24.47,24.5
2020-05-05 15:30:00+00:00,24.87,24.93,24.625,24.625
2020-05-05 15:40:00+00:00,24.7,24.84,24.7,24.84
2020-05-05 15:50:00+00:00,24.84,24.87,24.71,24.71
2020-05-05 16:00:00+00:00,24.945,24.955,24.77,24.84
2020-05-05 16:10:00+00:00,24.9,24.99,24.9,24.93
2020-05-05 16:20:00+00:00,25.02,25.14,24.9,24.9
2020-05-05 16:30:00+00:00,24.595,25.03,24.595,25.03
2020-05-05 16:40:00+00:00,24.45,24.595,24.45,24.595
2020-05-05 16:50:00+00:00,24.39,24.4,24.37,24.375
2020-05-05 17:00:00+00:00,24.39,24.43,24.3,24.395
2020-05-05 17:10:00+00:00,24.325,24.4,24.325,24.385
2020-05-05 17:20:00+00:00,24.01,24.305,23.96,24.305
2020-05-05 17:30:00+00:00,23.93,24.195,23.89,24.13
2020-05-05 17:40:00+00:00,24.11,24.11,23.92,23.93
2020-05-05 17:50:00+00:00,24.13,24.135,24.11,24.11
2020-05-05 18:00:00+00:00,24.075,24.1,24.075,24.095
2020-05-05 18:10:00+00:00,23.785,24.065,23.785,24.065
2020-05-05 18:20:00+00:00,23.53,23.785,23.27,23.785
2020-05-05 18:30:00+00:00,23.23,23.53,23.2,23.53
2020-05-05 18:40:00+00:00,22.995,23.22,22.995,23.175
2020-05-05 18:50:00+00:00,22.765,23.005,22.61,22.995
2020-05-05 19:00:00+00:00,22.73,22.845,22.645,22.645
2020-05-05 19:10:00+00:00,22.84,22.935,22.695,22.82
2020-05-05 19:20:00+00:00,22.925,22.98,22.8,22.965
2020-05-05 19:30:00+00:00,22.77,23.035,22.71,22.925
2020-05-05 19:40:00+00:00,22.865,22.88,22.62,22.775
2020-05-05 19:50:00+00:00,22.925,23.025,22.895,22.91
2020-05-05 20:00:00+00:00,22.925,22.925,22.925,22.925
2020-05-06 13:30:00+00:00,23.68,23.68,22.925,22.925
2020-05-06 13:40:00+00:00,23.93,23.945,23.65,23.68
2020-05-06 13:50:00+00:00,23.725,23.97,23.72,23.93
2020-05-06 14:00:00+00:00,23.55,23.725,23.545,23.725
2020-05-06 14:10:00+00:00,24.04,24.04,23.535,23.55
2020-05-06 14:20:00+00:00,23.97,23.985,23.91,23.91
2020-05-06 14:30:00+00:00,24.245,24.26,23.87,23.96
2020-05-06 14:40:00+00:00,24.16,24.41,24.16,24.23
2020-05-06 14:50:00+00:00,24.305,24.385,24.24,24.26
2020-05-06 15:00:00+00:00,24.285,24.35,24.23,24.305
2020-05-06 15:10:00+00:00,24.11,24.285,24.065,24.285
2020-05-06 15:20:00+00:00,24.11,24.15,24.085,24.11
2020-05-06 15:30:00+00:00,24.255,24.255,24.16,24.2
2020-05-06 15:40:00+00:00,24.085,24.195,24.035,24.195
2020-05-06 15:50:00+00:00,23.945,24.085,23.945,24.085
2020-05-06 16:00:00+00:00,23.945,23.945,23.945,23.945
2020-05-06 16:10:00+00:00,24.235,24.235,23.945,23.945
2020-05-06 16:20:00+00:00,24.335,24.335,24.235,24.235
2020-05-06 16:30:00+00:00,24.4,24.4,24.335,24.335
2020-05-06 16:40:00+00:00,24.305,24.4,24.305,24.4
2020-05-06 16:50:00+00:00,24.26,24.26,24.185,24.235
2020-05-06 17:00:00+00:00,24.06,24.26,24.025,24.26
2020-05-06 17:10:00+00:00,24.035,24.155,24.035,24.06
2020-05-06 17:20:00+00:00,24.12,24.12,23.965,23.99
2020-05-06 17:30:00+00:00,24.04,24.12,24.04,24.12
2020-05-06 17:40:00+00:00,23.96,24.04,23.865,24.04
2020-05-06 17:50:00+00:00,23.96,23.96,23.96,23.96
2020-05-06 18:00:00+00:00,23.97,23.97,23.945,23.96
2020-05-06 18:10:00+00:00,24.085,24.085,23.97,23.97
2020-05-06 18:20:00+00:00,24.075,24.075,24.07,24.07
2020-05-06 18:30:00+00:00,24.005,24.075,24.005,24.075
2020-05-06 18:40:00+00:00,23.84,24.005,23.83,24.005
2020-05-06 18:50:00+00:00,23.725,23.84,23.725,23.84
2020-05-06 19:00:00+00:00,23.685,23.77,23.68,23.69
2020-05-06 19:10:00+00:00,23.65,23.82,23.65,23.69
2020-05-06 19:20:00+00:00,23.56,23.695,23.55,23.65
2020-05-06 19:30:00+00:00,24.09,24.09,23.7,23.7
2020-05-06 19:40:00+00:00,24.005,24.09,24.0,24.09
2020-05-06 19:50:00+00:00,24.005,24.01,23.995,24.005
2020-05-06 20:00:00+00:00,24.005,24.005,24.005,24.005
2020-05-07 13:30:00+00:00,25.1,25.1,24.005,24.005
2020-05-07 13:40:00+00:00,25.385,25.43,25.1,25.1
2020-05-07 13:50:00+00:00,25.355,25.44,25.27,25.385
2020-05-07 14:00:00+00:00,24.955,25.355,24.84,25.355
2020-05-07 14:10:00+00:00,24.735,24.955,24.73,24.955
2020-05-07 14:20:00+00:00,24.895,24.965,24.735,24.735
2020-05-07 14:30:00+00:00,25.05,25.05,24.895,24.895
2020-05-07 14:40:00+00:00,25.135,25.18,25.03,25.05
2020-05-07 14:50:00+00:00,25.005,25.095,25.005,25.095
2020-05-07 15:00:00+00:00,24.875,25.005,24.875,25.005
2020-05-07 15:10:00+00:00,25.08,25.11,24.875,24.875
2020-05-07 15:20:00+00:00,25.21,25.21,25.095,25.12
2020-05-07 15:30:00+00:00,25.245,25.245,25.21,25.21
2020-05-07 15:40:00+00:00,25.295,25.395,25.16,25.275
2020-05-07 15:50:00+00:00,25.275,25.305,25.225,25.295
2020-05-07 16:00:00+00:00,25.16,25.305,25.13,25.305
2020-05-07 16:10:00+00:00,25.29,25.31,25.16,25.16
2020-05-07 16:20:00+00:00,25.15,25.29,25.15,25.29
2020-05-07 16:30:00+00:00,25.015,25.16,25.015,25.16
2020-05-07 16:40:00+00:00,24.795,25.0,24.795,25.0
2020-05-07 16:50:00+00:00,24.85,24.85,24.76,24.795
2020-05-07 17:00:00+00:00,24.765,24.85,24.765,24.85
2020-05-07 17:10:00+00:00,24.66,24.805,24.66,24.765
2020-05-07 17:20:00+00:00,24.61,24.66,24.595,24.66
2020-05-07 17:30:00+00:00,24.64,24.665,24.56,24.61
2020-05-07 17:40:00+00:00,24.735,24.735,24.67,24.67
2020-05-07 17:50:00+00:00,24.62,24.735,24.575,24.735
2020-05-07 18:00:00+00:00,24.54,24.64,24.49,24.63
2020-05-07 18:10:00+00:00,24.42,24.54,24.42,24.54
2020-05-07 18:20:00+00:00,24.35,24.42,24.29,24.42
2020-05-07 18:30:00+00:00,24.255,24.35,24.255,24.35
2020-05-07 18:40:00+00:00,24.3,24.3,24.24,24.255
2020-05-07 18:50:00+00:00,24.3,24.3,24.3,24.3
2020-05-07 19:00:00+00:00,24.045,24.3,24.045,24.3
2020-05-07 19:10:00+00:00,24.1,24.135,24.045,24.11
2020-05-07 19:20:00+00:00,24.29,24.32,24.05,24.065
2020-05-07 19:30:00+00:00,24.325,24.325,24.2,24.29
2020-05-07 19:40:00+00:00,24.24,24.36,24.24,24.335
2020-05-07 19:50:00+00:00,24.085,24.215,24.02,24.215
2020-05-07 20:00:00+00:00,24.085,24.085,24.085,24.085
2020-05-08 13:30:00+00:00,24.89,24.89,24.085,24.085
2020-05-08 13:40:00+00:00,24.745,24.89,24.7,24.89
2020-05-08 13:50:00+00:00,25.54,25.54,24.745,24.745
2020-05-08 14:00:00+00:00,25.765,25.765,25.44,25.54
2020-05-08 14:10:00+00:00,25.505,25.7,25.505,25.695
2020-05-08 14:20:00+00:00,25.44,25.55,25.415,25.505
2020-05-08 14:30:00+00:00,25.63,25.63,25.44,25.44
2020-05-08 14:40:00+00:00,25.59,25.595,25.43,25.595
2020-05-08 14:50:00+00:00,25.34,25.59,25.34,25.59
2020-05-08 15:00:00+00:00,25.515,25.515,25.34,25.34
2020-05-08 15:10:00+00:00,25.515,25.515,25.515,25.515
2020-05-08 15:20:00+00:00,25.61,25.61,25.515,25.515
2020-05-08 15:30:00+00:00,25.64,25.735,25.61,25.61
2020-05-08 15:40:00+00:00,25.595,25.66,25.595,25.64
2020-05-08 15:50:00+00:00,25.72,25.72,25.595,25.595
2020-05-08 16:00:00+00:00,25.81,25.825,25.72,25.72
2020-05-08 16:10:00+00:00,25.67,25.81,25.67,25.81
2020-05-08 16:20:00+00:00,25.715,25.755,25.7,25.755
2020-05-08 16:30:00+00:00,25.725,25.725,25.62,25.715
2020-05-08 16:40:00+00:00,25.68,25.725,25.68,25.725
2020-05-08 16:50:00+00:00,25.8,25.8,25.655,25.68
2020-05-08 17:00:00+00:00,25.855,25.855,25.8,25.8
2020-05-08 17:10:00+00:00,25.835,25.89,25.835,25.855
2020-05-08 17:20:00+00:00,25.87,25.905,25.85,25.85
2020-05-08 17:30:00+00:00,25.87,25.87,25.87,25.87
2020-05-08 17:40:00+00:00,25.825,25.87,25.825,25.87
2020-05-08 17:50:00+00:00,25.895,25.895,25.825,25.825
2020-05-08 18:00:00+00:00,25.935,25.95,25.895,25.895
2020-05-08 18:10:00+00:00,25.99,26.04,25.935,25.935
2020-05-08 18:20:00+00:00,26.065,26.065,25.925,26.005
2020-05-08 18:30:00+00:00,26.085,26.105,25.985,26.09
2020-05-08 18:40:00+00:00,26.01,26.09,26.01,26.085
2020-05-08 18:50:00+00:00,26.01,26.08,26.01,26.01
2020-05-08 19:00:00+00:00,26.04,26.045,26.01,26.01
2020-05-08 19:10:00+00:00,26.04,26.08,26.04,26.04
2020-05-08 19:20:00+00:00,25.97,26.065,25.97,26.03
2020-05-08 19:30:00+00:00,26.015,26.02,25.97,25.97
2020-05-08 19:40:00+00:00,26.09,26.115,26.015,26.015
2020-05-08 19:50:00+00:00,25.97,26.1,25.97,26.1
2020-05-08 20:00:00+00:00,25.97,25.97,25.97,25.97
2020-05-11 13:30:00+00:00,25.21,25.97,25.21,25.97
2020-05-11 13:40:00+00:00,25.48,25.62,25.455,25.455
2020-05-11 13:50:00+00:00,25.42,25.5,25.42,25.48
2020-05-11 14:00:00+00:00,25.25,25.42,25.19,25.42
2020-05-11 14:10:00+00:00,25.33,25.335,25.19,25.25
2020-05-11 14:20:00+00:00,25.21,25.37,25.21,25.33
2020-05-11 14:30:00+00:00,25.41,25.46,25.19,25.21
2020-05-11 14:40:00+00:00,25.405,25.425,25.4,25.41
2020-05-11 14:50:00+00:00,25.46,25.49,25.35,25.405
2020-05-11 15:00:00+00:00,25.515,25.515,25.46,25.46
2020-05-11 15:10:00+00:00,25.29,25.515,25.29,25.515
2020-05-11 15:20:00+00:00,25.26,25.28,25.18,25.21
2020-05-11 15:30:00+00:00,25.33,25.38,25.31,25.31
2020-05-11 15:40:00+00:00,25.35,25.355,25.33,25.33
2020-05-11 15:50:00+00:00,25.42,25.43,25.35,25.35
2020-05-11 16:00:00+00:00,25.425,25.425,25.42,25.42
2020-05-11 16:10:00+00:00,25.51,25.51,25.445,25.47
2020-05-11 16:20:00+00:00,25.515,25.53,25.48,25.51
2020-05-11 16:30:00+00:00,25.515,25.515,25.515,25.515
2020-05-11 16:40:00+00:00,25.6,25.66,25.515,25.515
2020-05-11 16:50:00+00:00,25.72,25.72,25.71,25.71
2020-05-11 17:00:00+00:00,25.84,25.84,25.72,25.76
2020-05-11 17:10:00+00:00,25.82,25.84,25.77,25.84
2020-05-11 17:20:00+00:00,25.765,25.82,25.755,25.82
2020-05-11 17:30:00+00:00,25.71,25.74,25.66,25.66
2020-05-11 17:40:00+00:00,25.65,25.71,25.65,25.71
2020-05-11 17:50:00+00:00,25.64,25.65,25.64,25.65
2020-05-11 18:00:00+00:00,25.53,25.64,25.53,25.64
2020-05-11 18:10:00+00:00,25.52,25.53,25.52,25.53
2020-05-11 18:20:00+00:00,25.53,25.55,25.52,25.52
2020-05-11 18:30:00+00:00,25.61,25.61,25.53,25.53
2020-05-11 18:40:00+00:00,25.61,25.61,25.61,25.61
2020-05-11 18:50:00+00:00,25.64,25.645,25.63,25.645
2020-05-11 19:00:00+00:00,25.635,25.655,25.59,25.64
2020-05-11 19:10:00+00:00,25.47,25.69,25.465,25.635
2020-05-11 19:20:00+00:00,25.295,25.47,25.295,25.47
2020-05-11 19:30:00+00:00,25.36,25.39,25.28,25.295
2020-05-11 19:40:00+00:00,25.39,25.42,25.34,25.36
2020-05-11 19:50:00+00:00,25.325,25.36,25.285,25.31
2020-05-11 20:00:00+00:00,25.325,25.325,25.325,25.325
2020-05-12 13:30:00+00:00,25.65,25.84,25.325,25.325
2020-05-12 13:40:00+00:00,25.59,25.65,25.55,25.65
2020-05-12 13:50:00+00:00,25.66,25.66,25.465,25.585
2020-05-12 14:00:00+00:00,25.565,25.66,25.565,25.66
2020-05-12 14:10:00+00:00,25.82,25.84,25.675,25.675
2020-05-12 14:20:00+00:00,25.615,25.82,25.615,25.82
2020-05-12 14:30:00+00:00,25.53,25.615,25.455,25.615
2020-05-12 14:40:00+00:00,25.49,25.545,25.415,25.48
2020-05-12 14:50:00+00:00,25.77,25.77,25.49,25.52
2020-05-12 15:00:00+00:00,25.84,25.84,25.68,25.725
2020-05-12 15:10:00+00:00,25.88,25.89,25.79,25.84
2020-05-12 15:20:00+00:00,25.97,26.04,25.88,25.88
2020-05-12 15:30:00+00:00,26.1,26.1,25.97,25.97
2020-05-12 15:40:00+00:00,25.995,26.09,25.98,26.09
2020-05-12 15:50:00+00:00,25.91,25.995,25.91,25.995
2020-05-12 16:00:00+00:00,25.91,25.98,25.9,25.91
2020-05-12 16:10:00+00:00,26.0,26.0,25.87,25.91
2020-05-12 16:20:00+00:00,26.01,26.01,25.97,26.01
2020-05-12 16:30:00+00:00,26.0,26.09,25.96,26.055
2020-05-12 16:40:00+00:00,26.33,26.355,26.0,26.0
2020-05-12 16:50:00+00:00,26.22,26.33,26.16,26.33
2020-05-12 17:00:00+00:00,26.115,26.22,26.115,26.22
2020-05-12 17:10:00+00:00,25.95,26.115,25.94,26.115
2020-05-12 17:20:00+00:00,25.875,25.955,25.87,25.955
2020-05-12 17:30:00+00:00,25.99,25.99,25.82,25.875
2020-05-12 17:40:00+00:00,26.095,26.115,25.97,25.99
2020-05-12 17:50:00+00:00,26.155,26.155,26.095,26.095
2020-05-12 18:00:00+00:00,26.07,26.185,26.07,26.185
2020-05-12 18:10:00+00:00,25.96,26.07,25.9,26.07
2020-05-12 18:20:00+00:00,26.085,26.085,25.99,26.0
2020-05-12 18:30:00+00:00,26.085,26.085,26.085,26.085
2020-05-12 18:40:00+00:00,26.135,26.135,26.085,26.085
2020-05-12 18:50:00+00:00,27.15,27.46,26.135,26.135
2020-05-12 19:00:00+00:00,28.695,29.48,27.17,27.17
2020-05-12 19:10:00+00:00,29.45,31.045,28.58,28.685
2020-05-12 19:20:00+00:00,28.565,29.77,28.32,29.405
2020-05-12 19:30:00+00:00,29.18,29.18,28.6,28.6
2020-05-12 19:40:00+00:00,29.1,29.275,28.8,29.165
2020-05-12 19:50:00+00:00,28.31,28.905,28.21,28.885
2020-05-12 20:00:00+00:00,28.31,28.31,28.31,28.31
2020-05-13 13:30:00+00:00,27.26,28.59,27.26,28.59
2020-05-13 13:40:00+00:00,27.11,27.35,27.03,27.3
2020-05-13 13:50:00+00:00,26.95,27.18,26.77,27.07
2020-05-13 14:00:00+00:00,27.295,27.4,26.98,26.98
2020-05-13 14:10:00+00:00,26.82,27.23,26.72,27.23
2020-05-13 14:20:00+00:00,27.035,27.035,26.76,26.82
2020-05-13 14:30:00+00:00,26.705,27.035,26.675,27.035
2020-05-13 14:40:00+00:00,26.58,26.74,26.55,26.74
2020-05-13 14:50:00+00:00,26.55,26.615,26.55,26.58
2020-05-13 15:00:00+00:00,26.48,26.59,26.48,26.58
2020-05-13 15:10:00+00:00,26.29,26.63,26.29,26.48
2020-05-13 15:20:00+00:00,26.25,26.42,26.22,26.33
2020-05-13 15:30:00+00:00,26.01,26.315,25.98,26.26
2020-05-13 15:40:00+00:00,25.62,26.08,25.62,26.08
2020-05-13 15:50:00+00:00,25.61,25.75,25.53,25.655
2020-05-13 16:00:00+00:00,25.39,25.74,25.375,25.74
2020-05-13 16:10:00+00:00,25.27,25.455,25.27,25.38
2020-05-13 16:20:00+00:00,25.445,25.445,25.3,25.3
2020-05-13 16:30:00+00:00,25.515,25.53,25.445,25.5
2020-05-13 16:40:00+00:00,25.505,25.67,25.49,25.67
2020-05-13 16:50:00+00:00,25.64,25.64,25.505,25.505
2020-05-13 17:00:00+00:00,25.57,25.68,25.52,25.64
2020-05-13 17:10:00+00:00,25.74,25.79,25.62,25.64
2020-05-13 17:20:00+00:00,25.75,25.81,25.7,25.74
2020-05-13 17:30:00+00:00,25.76,25.815,25.725,25.765
2020-05-13 17:40:00+00:00,25.675,25.775,25.61,25.775
2020-05-13 17:50:00+00:00,25.505,25.675,25.505,25.675
2020-05-13 18:00:00+00:00,25.58,25.58,25.46,25.465
2020-05-13 18:10:00+00:00,25.735,25.745,25.525,25.525
2020-05-13 18:20:00+00:00,25.815,25.855,25.75,25.75
2020-05-13 18:30:00+00:00,25.79,25.86,25.79,25.86
2020-05-13 18:40:00+00:00,25.84,25.96,25.78,25.78
2020-05-13 18:50:00+00:00,25.925,25.975,25.865,25.915
2020-05-13 19:00:00+00:00,25.75,25.94,25.685,25.93
2020-05-13 19:10:00+00:00,25.835,25.835,25.745,25.76
2020-05-13 19:20:00+00:00,25.84,25.875,25.765,25.835
2020-05-13 19:30:00+00:00,25.98,25.98,25.835,25.84
2020-05-13 19:40:00+00:00,26.085,26.105,25.99,25.99
2020-05-13 19:50:00+00:00,26.155,26.2,26.06,26.075
2020-05-13 20:00:00+00:00,26.155,26.155,26.155,26.155
2020-05-14 13:30:00+00:00,25.885,25.98,25.31,25.79
2020-05-14 13:40:00+00:00,26.19,26.19,25.805,25.885
2020-05-14 13:50:00+00:00,26.56,26.56,26.2,26.2
2020-05-14 14:00:00+00:00,25.81,26.56,25.76,26.56
2020-05-14 14:10:00+00:00,25.735,25.81,25.695,25.81
2020-05-14 14:20:00+00:00,25.62,25.74,25.57,25.735
2020-05-14 14:30:00+00:00,26.21,26.21,25.57,25.62
2020-05-14 14:40:00+00:00,26.315,26.315,26.125,26.26
2020-05-14 14:50:00+00:00,26.635,26.77,26.445,26.445
2020-05-14 15:00:00+00:00,26.8,26.9,26.635,26.635
2020-05-14 15:10:00+00:00,26.97,26.99,26.82,26.82
2020-05-14 15:20:00+00:00,26.68,27.02,26.52,27.02
2020-05-14 15:30:00+00:00,26.385,26.68,26.385,26.675
2020-05-14 15:40:00+00:00,26.355,26.395,26.335,26.385
2020-05-14 15:50:00+00:00,26.465,26.465,26.355,26.355
2020-05-14 16:00:00+00:00,26.53,26.62,26.48,26.61
2020-05-14 16:10:00+00:00,26.37,26.63,26.37,26.53
2020-05-14 16:20:00+00:00,26.33,26.355,26.145,26.355
2020-05-14 16:30:00+00:00,26.395,26.445,26.31,26.325
2020-05-14 16:40:00+00:00,26.25,26.395,26.245,26.395
2020-05-14 16:50:00+00:00,26.295,26.33,26.235,26.235
2020-05-14 17:00:00+00:00,26.51,26.51,26.42,26.455
2020-05-14 17:10:00+00:00,26.75,26.75,26.475,26.55
2020-05-14 17:20:00+00:00,26.93,26.93,26.75,26.75
2020-05-14 17:30:00+00:00,26.945,26.97,26.82,26.93
2020-05-14 17:40:00+00:00,26.985,26.99,26.945,26.945
2020-05-14 17:50:00+00:00,26.755,26.96,26.725,26.96
2020-05-14 18:00:00+00:00,26.84,26.845,26.755,26.755
2020-05-14 18:10:00+00:00,27.005,27.1,26.855,26.96
2020-05-14 18:20:00+00:00,27.075,27.1,26.94,27.005
2020-05-14 18:30:00+00:00,27.125,27.13,27.055,27.075
2020-05-14 18:40:00+00:00,27.18,27.22,27.125,27.125
2020-05-14 18:50:00+00:00,27.26,27.36,27.16,27.17
2020-05-14 19:00:00+00:00,27.345,27.355,27.235,27.3
2020-05-14 19:10:00+00:00,27.365,27.37,27.13,27.325
2020-05-14 19:20:00+00:00,27.535,27.535,27.28,27.365
2020-05-14 19:30:00+00:00,27.4,27.575,27.395,27.545
2020-05-14 19:40:00+00:00,27.55,27.55,27.305,27.395
2020-05-14 19:50:00+00:00,27.83,27.9,27.62,27.645
2020-05-14 20:00:00+00:00,27.83,27.83,27.83,27.83
2020-05-15 13:30:00+00:00,27.42,27.83,27.42,27.83
2020-05-15 13:40:00+00:00,28.05,28.28,27.42,27.42
2020-05-15 13:50:00+00:00,28.18,28.2,28.05,28.05
2020-05-15 14:00:00+00:00,28.055,28.23,27.97,28.045
2020-05-15 14:10:00+00:00,28.21,28.23,28.04,28.125
2020-05-15 14:20:00+00:00,28.385,28.39,28.22,28.225
2020-05-15 14:30:00+00:00,28.33,28.43,28.265,28.43
2020-05-15 14:40:00+00:00,28.55,28.63,28.33,28.33
2020-05-15 14:50:00+00:00,28.33,28.595,28.18,28.585
2020-05-15 15:00:00+00:00,28.215,28.365,28.18,28.36
2020-05-15 15:10:00+00:00,27.925,28.255,27.925,28.255
2020-05-15 15:20:00+00:00,28.09,28.175,27.94,27.94
2020-05-15 15:30:00+00:00,28.05,28.145,27.995,28.1
2020-05-15 15:40:00+00:00,27.72,28.115,27.72,28.065
2020-05-15 15:50:00+00:00,27.585,27.73,27.585,27.615
2020-05-15 16:00:00+00:00,27.57,27.705,27.57,27.64
2020-05-15 16:10:00+00:00,27.585,27.7,27.46,27.59
2020-05-15 16:20:00+00:00,27.655,27.795,27.645,27.68
2020-05-15 16:30:00+00:00,27.475,27.63,27.475,27.605
2020-05-15 16:40:00+00:00,27.31,27.58,27.31,27.475
2020-05-15 16:50:00+00:00,27.455,27.455,27.35,27.365
2020-05-15 17:00:00+00:00,27.525,27.575,27.45,27.48
2020-05-15 17:10:00+00:00,27.55,27.57,27.5,27.525
