date,close,high,low,open
2020-05-15 16:40:00+00:00,4.475,4.48,4.47,4.48
2020-05-15 16:50:00+00:00,4.465,4.475,4.465,4.475
2020-05-15 17:00:00+00:00,4.465,4.465,4.46,4.465
2020-05-15 17:10:00+00:00,4.465,4.47,4.465,4.465
2020-05-15 17:20:00+00:00,4.47,4.47,4.465,4.47
2020-05-15 17:30:00+00:00,4.465,4.47,4.465,4.465
2020-05-15 17:40:00+00:00,4.465,4.47,4.465,4.465
2020-05-15 17:50:00+00:00,4.465,4.465,4.465,4.465
2020-05-15 18:00:00+00:00,4.465,4.47,4.465,4.465
2020-05-15 18:10:00+00:00,4.505,4.505,4.465,4.47
2020-05-15 18:20:00+00:00,4.525,4.55,4.505,4.505
2020-05-15 18:30:00+00:00,4.55,4.565,4.5,4.525
2020-05-15 18:40:00+00:00,4.545,4.555,4.535,4.535
2020-05-15 18:50:00+00:00,4.53,4.555,4.525,4.535
2020-05-15 19:00:00+00:00,4.52,4.535,4.51,4.53
2020-05-15 19:10:00+00:00,4.52,4.525,4.51,4.525
2020-05-15 19:20:00+00:00,4.505,4.53,4.5,4.52
2020-05-15 19:30:00+00:00,4.505,4.525,4.5,4.505
2020-05-15 19:40:00+00:00,4.505,4.505,4.5,4.505
2020-05-15 19:50:00+00:00,4.505,4.52,4.505,4.505
